id_trainer_scenario,id_trainer_params_scenario,id_path,id_generation,agent_id,strategy_param_1_mean,strategy_param_1_cov,strategy_param_2_mean,strategy_param_2_cov,strategy_param_3_mean,strategy_param_3_cov,share_rock_mean,share_rock_cov,share_paper_mean,share_paper_cov,share_scissors_mean,share_scissors_cov,utility_mean,utility_cov
0,0,0,0,0,57.50043675306061,0.41426929272669477,49.2598545110139,0.6170612306551125,45.9098563140545,0.5483779748928774,0.39499999999999996,0.528973966934924,0.29999999999999993,0.7173701157986273,0.30500000000000005,0.7406231227405107,-2.418908272931251,-8.21324295861957
0,0,0,0,1,49.10225445641605,0.6519705568693968,45.415468836752694,0.5881094520144773,64.86949115213699,0.45925597686225655,0.30000000000000004,0.65783625471062,0.325,0.6979080722839349,0.37500000000000006,0.6750351950971764,3.011974342692151,2.84314408193173
0,0,0,0,2,54.91228013707875,0.6533537398863691,41.89211111617751,0.7747806105892605,57.0110390788936,0.5100714192626485,0.35500000000000004,0.6807043089446929,0.25,0.8258966419340222,0.395,0.5659441673700719,-8.803267194353717,-1.6691882508773903
0,0,0,0,3,46.43844106426484,0.6888273167367289,52.40267857329121,0.5545558063947502,51.94713127297946,0.6111067389909317,0.27,0.8246789071986386,0.34500000000000003,0.7609512868829744,0.38499999999999995,0.6433074915443351,-3.068081992488778,-6.242466844845941
0,0,0,0,4,52.19917519087643,0.6592582452361377,40.2262178198229,0.6111337268194967,51.29837490906566,0.5878202137369938,0.365,0.7556825314475187,0.27999999999999997,0.7824607964359516,0.35500000000000004,0.8096093339503183,7.509306398696168,2.4111842411304565
0,0,0,0,5,56.007066429082535,0.5327780401630318,49.11593759750948,0.596383734070067,59.0419202471924,0.4943430324125753,0.32,0.7422848793457018,0.315,0.6775575388723195,0.365,0.7398328316177701,5.456608204416371,3.568562679725084
0,0,0,0,6,46.661304632503075,0.6312499522728895,53.03328323562641,0.5416835802898325,41.81629519559712,0.6727930062450235,0.26499999999999996,0.684685266599207,0.41999999999999993,0.5385264535178943,0.315,0.5279575513071897,-7.0748309957905136,-2.1291573974583913
0,0,0,0,7,39.21221698595387,0.6910524840597937,45.8296028274061,0.6004678933534903,48.03230095102196,0.679989979909796,0.31500000000000006,0.9228217049999131,0.33999999999999997,0.722961593496569,0.3450000000000001,0.8223919396586148,4.304031954836292,4.873668695386858
0,0,0,0,8,58.38799318003614,0.5129983521852647,46.92643117466159,0.6272708188233136,59.54504636198558,0.5474506930982822,0.37,0.7798744907297535,0.28,0.6913614582478478,0.35,0.6252818913170464,12.429119351893599,0.8181099673304174
0,0,0,0,9,53.54029259325817,0.5417999864458708,49.71465019671024,0.5820403050769508,41.53336206277383,0.7357219917772005,0.39,0.6492055690307834,0.335,0.6069480034831044,0.275,0.8248004490628322,5.347737889976771,2.4677432040160854
0,0,0,0,10,42.52516701967519,0.6458282944653956,42.09150803634573,0.7219329831137555,42.932036097767124,0.7736941602665244,0.32999999999999996,0.5988405661624754,0.345,0.6128946015533406,0.325,0.732737600478782,20.7412432400518,0.6443220616433124
0,0,0,0,11,34.14652491489201,0.7533494510597577,58.916160101661696,0.48928850669958274,58.18157125601597,0.46978820670860205,0.25999999999999995,1.132735353140959,0.40499999999999997,0.7096575643268223,0.335,0.6516623343849688,2.1911964634373056,6.356127466881745
0,0,0,0,12,45.74111108428902,0.6551136406345092,54.65925155039141,0.43121141886021697,45.729852064243076,0.6876646997163901,0.31999999999999995,0.821183356664733,0.43999999999999995,0.4968364469122876,0.23999999999999994,0.9404801560780581,-8.000383028400947,-2.6721434061418985
0,0,0,0,13,54.004318952817854,0.5215167458371869,59.3498387545251,0.559281397566782,52.166876922063636,0.6640088832167574,0.3,0.6666666666666666,0.43499999999999994,0.41710711643399967,0.265,0.7960386079143014,-8.913023756522648,-1.0230545307132992
0,0,0,0,14,60.902452820685674,0.44628687636237574,54.45003506243438,0.5297065262319387,65.13250798776794,0.4315078071960141,0.34500000000000003,0.6056368606936086,0.22000000000000003,0.788675832885724,0.43500000000000005,0.5288408322709387,-2.5808976891214774,-5.61528261205595
0,0,0,0,15,45.777114676065125,0.6750299425489019,57.36031337739905,0.48079708775712043,52.753654584506435,0.4685577888299135,0.26,0.8125456650560064,0.39,0.505343604101374,0.35,0.6388765649999399,9.138434634965638,0.8859586910026592
0,0,0,0,16,60.729839547266934,0.4374979226344487,59.51207962704179,0.5260744178627639,50.3628924705322,0.5163177877720894,0.37,0.6268258862159922,0.37000000000000005,0.6081476200218697,0.25999999999999995,0.6531909076839895,7.526118415466996,0.9080142779467573
0,0,0,0,17,51.323115308470435,0.600982117957231,51.07174343298337,0.5806112981298197,55.16817004490913,0.5718194303033413,0.34500000000000003,0.6547537751763935,0.305,0.5676363834407654,0.35,0.589926172810016,7.822081438645256,1.8717511495494308
0,0,0,0,18,54.41919949169155,0.5404073205758404,48.93507027239026,0.5939210098790199,50.39489241808012,0.5240167270626497,0.35500000000000004,0.7507257127145684,0.27,0.6482177629003115,0.37500000000000006,0.573080319529103,7.574417888787556,1.4193016773182987
0,0,0,0,19,56.95274930910762,0.5852359478423312,40.893105917758106,0.8481612780244127,51.223218215895784,0.5125019140568511,0.38499999999999995,0.6703375453795296,0.23500000000000001,0.8315225774231464,0.38,0.630886046504442,10.891801037041978,1.912726533023606
0,0,0,0,20,57.490253894940246,0.6139918176215431,44.228723599238606,0.6679748696250759,49.23957998988508,0.7002909700190518,0.36499999999999994,0.6487943543457902,0.31500000000000006,0.5667215397613221,0.32,0.7627749719902566,-2.6709193932145885,-4.951533863998265
0,0,0,0,21,42.25096209352982,0.5743735007011544,55.406313860792764,0.549562296220178,50.892697029870575,0.6089909098366063,0.33,0.5656375784768058,0.37500000000000006,0.5035546161659012,0.29500000000000004,0.5658927966608422,-0.14445676415845435,-64.76223163455279
0,0,0,0,22,42.764258251444005,0.6472739866030962,63.710095209485004,0.477379325446545,56.335214456034564,0.4940600325790308,0.23000000000000004,0.7067197399019555,0.3950000000000001,0.6846291388966933,0.37499999999999994,0.6914684772068502,-6.70774351801577,-3.2499259866515677
0,0,0,0,23,49.31792910801941,0.5828026876844115,48.53120348043463,0.6301690206179117,53.91667657593945,0.4633346305166747,0.315,0.5851413226332799,0.31000000000000005,0.5817759221691381,0.375,0.5795743548057816,-13.611950279268502,-0.7946218949290778
0,0,0,0,24,53.37443342056474,0.48975478945900935,43.640735366388284,0.6100153379761767,62.11650801399397,0.3729084404954042,0.32,0.7560066485366241,0.22999999999999998,0.915274597754465,0.4499999999999999,0.512355464650515,9.50807655782086,2.3023341727323805
0,0,0,0,25,52.004367232583,0.6293140224871332,55.107880241148486,0.526894317386094,53.501429468478534,0.6256679782662035,0.295,0.64575580479611,0.36499999999999994,0.5779458386227121,0.34,0.6841334728196738,-1.0519925036334263,-6.326597172179019
0,0,0,0,26,41.479558734867496,0.635885936869715,48.98151302227456,0.6149897040510781,62.166956196245906,0.49631071468056037,0.26,0.7318870632211606,0.36500000000000005,0.6958041150246735,0.37499999999999994,0.5795743548057817,3.3685557043589336,1.8598402774099516
0,0,0,0,27,48.98323380847179,0.605515327691842,38.40955188331317,0.8468355588143192,52.963060019198664,0.5091501469628222,0.385,0.72627115879395,0.265,0.9184384886653637,0.35,0.7210208778789085,4.870978259837186,3.681144195834225
0,0,0,0,28,60.17414183462512,0.46035820254571885,49.60592803990413,0.6673859262076831,54.398068749789516,0.4502846569917423,0.375,0.5730803195291031,0.27,0.8589836218515449,0.3549999999999999,0.5814378142348636,3.5528467386400733,6.631622302198589
0,0,0,0,29,54.081213121486485,0.6274132081768253,52.88021641255715,0.4983313909549066,37.64841184904646,0.6962207768378982,0.37,0.620662256786838,0.37,0.614436800955963,0.25999999999999995,0.6411605795896084,-0.45983438062634996,-19.486850720610082
0,0,0,0,30,60.23627878643744,0.3688441813410004,49.51314833838631,0.5824692450553707,37.79749439939824,0.7365439886275815,0.375,0.510933098926804,0.36,0.6461260576630253,0.265,0.7769804616829357,15.037745121522693,0.8177682618273558
0,0,0,0,31,41.71980689286035,0.6042257978362806,58.719961864945994,0.5018403541972991,41.6453124073334,0.6927561328912287,0.2699999999999999,0.8246789071986389,0.445,0.5430337745513842,0.28500000000000003,0.765989059715665,16.04218466915837,1.0778491832294799
0,0,0,0,32,57.92405116105385,0.46697297595181664,49.3044644179621,0.629003432656961,52.24273963229295,0.6291698379607849,0.37,0.6683816829070017,0.285,0.7401762494641752,0.345,0.6271581648819261,-7.656638550270205,-1.2928125019384304
0,0,0,0,33,58.39164247463001,0.5701816359839154,45.7908374542497,0.68387135577143,46.3730496986538,0.5197134761182767,0.36,0.6945906278887423,0.29500000000000004,0.7167750424945846,0.345,0.6614728200690925,8.2082574418528,2.3028084217812737
0,0,0,0,34,50.31800093162066,0.606028753134065,43.00533491404861,0.6454864965520063,45.74916754658029,0.7140474802669317,0.38,0.595213448625041,0.31499999999999995,0.7081796001932525,0.30500000000000005,0.8993224605167652,1.5034978400736754,12.8469664324739
0,0,0,0,35,59.78592811739016,0.4323825205684767,50.99449759688959,0.5800658257221655,52.83638673045556,0.48978039466252865,0.38,0.550682488190102,0.265,0.7474827065941799,0.3549999999999999,0.6363100068615657,3.2606745509891546,4.639990313963497
0,0,0,0,36,55.66515598685479,0.5346949667075309,43.77291493254392,0.703187570766308,41.3715488536089,0.6636455256746789,0.36,0.6827970605245374,0.34500000000000003,0.7129492102173242,0.295,0.7167750424945847,-0.9239923662294467,-13.867285124008305
0,0,0,0,37,46.19672484378366,0.6572541346397809,42.28723390622341,0.7016995639899344,48.711022359789744,0.4876861591965937,0.3350000000000001,0.5502075123268152,0.24500000000000002,0.8731561320287488,0.42000000000000004,0.5329572608926336,-2.558051610507989,-5.525950228554217
0,0,0,0,38,55.31013580025051,0.571126094441162,48.52175137530276,0.5742490921417167,42.75437609877444,0.599227700917954,0.35000000000000003,0.6252818913170463,0.345,0.5105590857499129,0.30500000000000005,0.6767554886995952,-10.857135683615812,-1.5186797204255125
0,0,0,0,39,48.83910321230311,0.4668981640649114,57.499467283455566,0.48689584054109053,41.99540150138149,0.6377037160741126,0.29500000000000004,0.5970945240126099,0.42000000000000004,0.521640530957301,0.28500000000000003,0.636637177715052,-5.133440544996508,-2.8208168707607815
0,0,0,0,40,45.35353513679117,0.5410493630198903,49.94616269744412,0.5155665811366196,38.95301484781592,0.5640494636731483,0.31,0.6934397988194643,0.41000000000000003,0.5863278359897793,0.28,0.6304142501129197,-13.922226172315671,-1.2245709738836419
0,0,0,0,41,47.051799717652784,0.6255171637622584,46.483056037608144,0.6011640784237234,55.99344795903253,0.521660111224469,0.38499999999999995,0.5732587357493412,0.29,0.5802515903721591,0.325,0.6143716359070972,-4.006091902881872,-3.84532187983238
0,0,0,0,42,56.04843026688279,0.3935578360117282,44.60493234425379,0.734289687872951,53.611354149064674,0.5199154514576364,0.4149999999999999,0.4229982323424851,0.24500000000000002,0.8320188819316753,0.33999999999999997,0.628643088390055,-2.9463089920120895,-6.677434873400568
0,0,0,0,43,42.83455299344975,0.6686555143100766,51.05630761720583,0.5875931390862813,48.97001439154234,0.5610033350520188,0.26000000000000006,0.8029065853136068,0.37499999999999994,0.6048536626460771,0.365,0.6426764020089607,12.64922045218241,0.703166727502893
0,0,0,0,44,40.4262000576377,0.652527499636152,42.85999195933294,0.610313627153535,65.41191341947994,0.47453559353047564,0.29,0.7981767821764062,0.29500000000000004,0.6457558047961098,0.41500000000000004,0.6069580980574512,1.7270252340570047,8.45522817712123
0,0,0,0,45,46.591824089993494,0.6485062247618141,59.71198020648838,0.47718587263897705,45.140137382753935,0.6123609756308979,0.29999999999999993,0.7492686492653553,0.44000000000000006,0.49133421252234644,0.25999999999999995,0.9118753541335437,11.761566643397368,1.9041250749654177
0,0,0,0,46,57.74888680868666,0.44833056001279087,46.376119040019454,0.614001172598521,37.85701083284681,0.7529718002177915,0.39499999999999996,0.6543987430772572,0.34500000000000003,0.7551179215370513,0.25999999999999995,0.9203739101786444,14.505847164314329,0.9028026982044626
0,0,0,0,47,44.39996656179229,0.6695457511281752,44.63501689642768,0.4742582470538455,54.376991354047746,0.5650327138483572,0.30500000000000005,0.8272300391168241,0.345,0.6128946015533406,0.35,0.7444748147059588,4.900941851821938,3.3183203003984025
0,0,0,0,48,55.16910583788788,0.4852743432214486,62.39502146214376,0.5130137195173525,52.97578352545402,0.4559400607266225,0.41000000000000003,0.4538917506203349,0.315,0.7006495659158614,0.275,0.6116172700966427,5.956141329573837,1.8022691387133902
0,0,0,0,49,44.12917668397287,0.6823506936556993,50.91224944068488,0.6168142164492919,46.632094182496914,0.6818696967811047,0.275,0.8659626187476516,0.39499999999999996,0.6944135454623126,0.32999999999999996,0.8908320551706419,7.656400158418212,2.0839156965864296
0,0,0,0,50,61.84209238541678,0.5080815423684458,60.63241753771409,0.446372780217076,49.55848661413709,0.5809939159651784,0.33999999999999997,0.6907564101322351,0.38,0.7019851882687898,0.27999999999999997,0.5862733440486595,9.35897030995079,1.8352310893413764
0,0,0,0,51,42.0085455184308,0.6719639139266312,49.877245716884474,0.6294571335665198,45.35715254289821,0.6501356124038029,0.25,0.9754890811118395,0.45,0.618115099963687,0.29999999999999993,0.7570332986102253,-2.4127612485570347,-7.06957273549827
0,0,0,0,52,42.86168443332222,0.5902084404702546,48.15875221245004,0.6861633509423656,58.88621830262055,0.49614637729675193,0.27999999999999997,0.6615900515787801,0.33999999999999997,0.7598080828142653,0.38,0.4949077326122392,-9.11641415458498,-1.8079029114130094
0,0,0,0,53,52.26678176324259,0.61576435573085,36.12768448160198,0.9312636852345815,49.948214289439576,0.5602081427968013,0.36000000000000004,0.6585766446520037,0.225,0.9659572580096359,0.4149999999999999,0.5543271374406226,-6.196211735607551,-2.227613038037876
0,0,0,0,54,53.5201721501453,0.5643587725998742,53.04278451459315,0.5402270575606551,43.367056749287656,0.6869599816399998,0.3550000000000001,0.4702489437040801,0.33999999999999997,0.7537920888437502,0.305,0.6850646457026066,2.7908456264735815,6.663387065881136
0,0,0,0,55,56.508702129644306,0.5127569948023731,53.33360066018109,0.45052084522832886,58.19732714875501,0.5955811814055113,0.31,0.6182857212853117,0.335,0.4964376974978051,0.355,0.5885766674346338,2.134151357906773,6.98671870535393
