id_scenario,id_run,period,num_susceptible,num_infected,num_recovered
0,0,0,175,23,2
0,0,1,165,27,8
0,0,2,153,35,12
0,0,3,140,44,16
0,0,4,124,54,22
0,0,5,107,64,29
0,0,6,84,78,38
0,0,7,60,92,48
0,0,8,51,87,62
0,0,9,38,93,69
0,0,10,30,91,79
0,0,11,23,89,88
0,0,12,21,73,106
0,0,13,18,71,111
0,0,14,14,64,122
0,0,15,11,62,127
0,0,16,10,56,134
0,0,17,8,50,142
0,0,18,6,47,147
0,0,19,6,43,151
0,0,20,6,38,156
0,0,21,4,38,158
0,0,22,4,36,160
0,0,23,4,30,166
0,0,24,3,26,171
0,0,25,3,24,173
0,0,26,3,21,176
0,0,27,3,16,181
0,0,28,3,15,182
0,0,29,3,13,184
0,0,30,3,13,184
0,0,31,3,12,185
0,0,32,3,11,186
0,0,33,3,10,187
0,0,34,3,10,187
0,0,35,3,9,188
0,0,36,3,8,189
0,0,37,3,8,189
0,0,38,3,7,190
0,0,39,3,6,191
0,0,40,2,7,191
0,0,41,2,7,191
0,0,42,2,6,192
0,0,43,2,6,192
0,0,44,2,4,194
0,0,45,2,3,195
0,0,46,2,3,195
0,0,47,2,3,195
0,0,48,2,3,195
0,0,49,2,3,195
0,0,50,2,2,196
0,0,51,2,2,196
0,0,52,2,2,196
0,0,53,2,1,197
0,0,54,2,1,197
0,0,55,2,1,197
0,0,56,2,1,197
0,0,57,2,1,197
0,0,58,2,1,197
0,0,59,2,1,197
0,0,60,2,1,197
0,0,61,2,1,197
0,0,62,2,1,197
0,0,63,2,1,197
0,0,64,2,0,198
0,0,65,2,0,198
0,0,66,2,0,198
0,0,67,2,0,198
0,0,68,2,0,198
0,0,69,2,0,198
0,0,70,2,0,198
0,0,71,2,0,198
0,0,72,2,0,198
0,0,73,2,0,198
0,0,74,2,0,198
0,0,75,2,0,198
0,0,76,2,0,198
0,0,77,2,0,198
0,0,78,2,0,198
0,0,79,2,0,198
0,0,80,2,0,198
0,0,81,2,0,198
0,0,82,2,0,198
0,0,83,2,0,198
0,0,84,2,0,198
0,0,85,2,0,198
0,0,86,2,0,198
0,0,87,2,0,198
0,0,88,2,0,198
0,0,89,2,0,198
0,0,90,2,0,198
0,0,91,2,0,198
0,0,92,2,0,198
0,0,93,2,0,198
0,0,94,2,0,198
0,0,95,2,0,198
0,0,96,2,0,198
0,0,97,2,0,198
0,0,98,2,0,198
0,0,99,2,0,198
2,0,0,157,40,3
2,0,1,135,56,9
2,0,2,105,79,16
2,0,3,80,96,24
2,0,4,66,107,27
2,0,5,51,114,35
2,0,6,38,110,52
2,0,7,30,109,61
2,0,8,24,98,78
2,0,9,22,92,86
2,0,10,19,82,99
2,0,11,15,73,112
2,0,12,15,64,121
2,0,13,13,60,127
2,0,14,7,62,131
2,0,15,5,54,141
2,0,16,5,48,147
2,0,17,4,43,153
2,0,18,4,39,157
2,0,19,4,32,164
2,0,20,4,29,167
2,0,21,4,26,170
2,0,22,4,23,173
2,0,23,4,20,176
2,0,24,4,18,178
2,0,25,4,17,179
2,0,26,4,17,179
2,0,27,4,13,183
2,0,28,4,12,184
2,0,29,4,12,184
2,0,30,4,11,185
2,0,31,4,8,188
2,0,32,4,8,188
2,0,33,3,9,188
2,0,34,3,9,188
2,0,35,3,7,190
2,0,36,3,6,191
2,0,37,3,6,191
2,0,38,3,5,192
2,0,39,3,5,192
2,0,40,3,4,193
2,0,41,3,4,193
2,0,42,3,3,194
2,0,43,3,3,194
2,0,44,3,2,195
2,0,45,3,2,195
2,0,46,3,1,196
2,0,47,3,1,196
2,0,48,3,1,196
2,0,49,3,0,197
2,0,50,3,0,197
2,0,51,3,0,197
2,0,52,3,0,197
2,0,53,3,0,197
2,0,54,3,0,197
2,0,55,3,0,197
2,0,56,3,0,197
2,0,57,3,0,197
2,0,58,3,0,197
2,0,59,3,0,197
2,0,60,3,0,197
2,0,61,3,0,197
2,0,62,3,0,197
2,0,63,3,0,197
2,0,64,3,0,197
2,0,65,3,0,197
2,0,66,3,0,197
2,0,67,3,0,197
2,0,68,3,0,197
2,0,69,3,0,197
2,0,70,3,0,197
2,0,71,3,0,197
2,0,72,3,0,197
2,0,73,3,0,197
2,0,74,3,0,197
2,0,75,3,0,197
2,0,76,3,0,197
2,0,77,3,0,197
2,0,78,3,0,197
2,0,79,3,0,197
2,0,80,3,0,197
2,0,81,3,0,197
2,0,82,3,0,197
2,0,83,3,0,197
2,0,84,3,0,197
2,0,85,3,0,197
2,0,86,3,0,197
2,0,87,3,0,197
2,0,88,3,0,197
2,0,89,3,0,197
2,0,90,3,0,197
2,0,91,3,0,197
2,0,92,3,0,197
2,0,93,3,0,197
2,0,94,3,0,197
2,0,95,3,0,197
2,0,96,3,0,197
2,0,97,3,0,197
2,0,98,3,0,197
2,0,99,3,0,197
3,0,0,172,25,3
3,0,1,153,42,5
3,0,2,135,51,14
3,0,3,112,65,23
3,0,4,99,68,33
3,0,5,77,77,46
3,0,6,69,77,54
3,0,7,53,82,65
3,0,8,38,88,74
3,0,9,32,84,84
3,0,10,26,77,97
3,0,11,22,74,104
3,0,12,18,71,111
3,0,13,15,70,115
3,0,14,10,66,124
3,0,15,7,55,138
3,0,16,6,47,147
3,0,17,6,43,151
3,0,18,5,40,155
3,0,19,4,38,158
3,0,20,4,32,164
3,0,21,3,30,167
3,0,22,3,25,172
3,0,23,3,23,174
3,0,24,3,21,176
3,0,25,2,17,181
3,0,26,2,15,183
3,0,27,2,13,185
3,0,28,2,11,187
3,0,29,2,11,187
3,0,30,2,11,187
3,0,31,2,11,187
3,0,32,2,10,188
3,0,33,2,9,189
3,0,34,2,8,190
3,0,35,2,5,193
3,0,36,2,4,194
3,0,37,2,3,195
3,0,38,2,2,196
3,0,39,1,2,197
3,0,40,1,1,198
3,0,41,1,1,198
3,0,42,1,0,199
3,0,43,1,0,199
3,0,44,1,0,199
3,0,45,1,0,199
3,0,46,1,0,199
3,0,47,1,0,199
3,0,48,1,0,199
3,0,49,1,0,199
3,0,50,1,0,199
3,0,51,1,0,199
3,0,52,1,0,199
3,0,53,1,0,199
3,0,54,1,0,199
3,0,55,1,0,199
3,0,56,1,0,199
3,0,57,1,0,199
3,0,58,1,0,199
3,0,59,1,0,199
3,0,60,1,0,199
3,0,61,1,0,199
3,0,62,1,0,199
3,0,63,1,0,199
3,0,64,1,0,199
3,0,65,1,0,199
3,0,66,1,0,199
3,0,67,1,0,199
3,0,68,1,0,199
3,0,69,1,0,199
3,0,70,1,0,199
3,0,71,1,0,199
3,0,72,1,0,199
3,0,73,1,0,199
3,0,74,1,0,199
3,0,75,1,0,199
3,0,76,1,0,199
3,0,77,1,0,199
3,0,78,1,0,199
3,0,79,1,0,199
3,0,80,1,0,199
3,0,81,1,0,199
3,0,82,1,0,199
3,0,83,1,0,199
3,0,84,1,0,199
3,0,85,1,0,199
3,0,86,1,0,199
3,0,87,1,0,199
3,0,88,1,0,199
3,0,89,1,0,199
3,0,90,1,0,199
3,0,91,1,0,199
3,0,92,1,0,199
3,0,93,1,0,199
3,0,94,1,0,199
3,0,95,1,0,199
3,0,96,1,0,199
3,0,97,1,0,199
3,0,98,1,0,199
3,0,99,1,0,199
4,0,0,163,33,4
4,0,1,142,48,10
4,0,2,121,58,21
4,0,3,103,67,30
4,0,4,80,86,34
4,0,5,56,100,44
4,0,6,41,104,55
4,0,7,34,102,64
4,0,8,29,99,72
4,0,9,26,88,86
4,0,10,21,84,95
4,0,11,14,81,105
4,0,12,9,80,111
4,0,13,6,71,123
4,0,14,3,61,136
4,0,15,3,54,143
4,0,16,3,48,149
4,0,17,3,44,153
4,0,18,3,42,155
4,0,19,2,39,159
4,0,20,1,38,161
4,0,21,1,38,161
4,0,22,1,31,168
4,0,23,1,29,170
4,0,24,1,27,172
4,0,25,1,24,175
4,0,26,1,22,177
4,0,27,1,21,178
4,0,28,1,19,180
4,0,29,1,16,183
4,0,30,1,15,184
4,0,31,1,14,185
4,0,32,1,14,185
4,0,33,1,14,185
4,0,34,1,10,189
4,0,35,1,9,190
4,0,36,1,9,190
4,0,37,1,9,190
4,0,38,1,9,190
4,0,39,1,9,190
4,0,40,1,9,190
4,0,41,1,7,192
4,0,42,1,7,192
4,0,43,1,5,194
4,0,44,1,4,195
4,0,45,1,3,196
4,0,46,1,3,196
4,0,47,1,3,196
4,0,48,1,3,196
4,0,49,1,3,196
4,0,50,1,3,196
4,0,51,1,3,196
4,0,52,1,3,196
4,0,53,1,3,196
4,0,54,1,3,196
4,0,55,1,2,197
4,0,56,1,2,197
4,0,57,1,2,197
4,0,58,1,2,197
4,0,59,0,2,198
4,0,60,0,2,198
4,0,61,0,1,199
4,0,62,0,0,200
4,0,63,0,0,200
4,0,64,0,0,200
4,0,65,0,0,200
4,0,66,0,0,200
4,0,67,0,0,200
4,0,68,0,0,200
4,0,69,0,0,200
4,0,70,0,0,200
4,0,71,0,0,200
4,0,72,0,0,200
4,0,73,0,0,200
4,0,74,0,0,200
4,0,75,0,0,200
4,0,76,0,0,200
4,0,77,0,0,200
4,0,78,0,0,200
4,0,79,0,0,200
4,0,80,0,0,200
4,0,81,0,0,200
4,0,82,0,0,200
4,0,83,0,0,200
4,0,84,0,0,200
4,0,85,0,0,200
4,0,86,0,0,200
4,0,87,0,0,200
4,0,88,0,0,200
4,0,89,0,0,200
4,0,90,0,0,200
4,0,91,0,0,200
4,0,92,0,0,200
4,0,93,0,0,200
4,0,94,0,0,200
4,0,95,0,0,200
4,0,96,0,0,200
4,0,97,0,0,200
4,0,98,0,0,200
4,0,99,0,0,200
5,0,0,147,51,2
5,0,1,126,65,9
5,0,2,96,83,21
5,0,3,74,96,30
5,0,4,52,98,50
5,0,5,37,104,59
5,0,6,26,105,69
5,0,7,23,97,80
5,0,8,18,94,88
5,0,9,14,82,104
5,0,10,11,79,110
5,0,11,8,70,122
5,0,12,8,64,128
5,0,13,6,62,132
5,0,14,5,55,140
5,0,15,5,48,147
5,0,16,5,41,154
5,0,17,4,37,159
5,0,18,2,33,165
5,0,19,2,29,169
5,0,20,2,23,175
5,0,21,2,18,180
5,0,22,2,15,183
5,0,23,1,16,183
5,0,24,1,13,186
5,0,25,1,9,190
5,0,26,1,9,190
5,0,27,1,8,191
5,0,28,1,8,191
5,0,29,1,7,192
5,0,30,1,5,194
5,0,31,1,5,194
5,0,32,1,5,194
5,0,33,1,4,195
5,0,34,1,4,195
5,0,35,1,2,197
5,0,36,1,2,197
5,0,37,1,2,197
5,0,38,1,1,198
5,0,39,1,1,198
5,0,40,1,1,198
5,0,41,1,0,199
5,0,42,1,0,199
5,0,43,1,0,199
5,0,44,1,0,199
5,0,45,1,0,199
5,0,46,1,0,199
5,0,47,1,0,199
5,0,48,1,0,199
5,0,49,1,0,199
5,0,50,1,0,199
5,0,51,1,0,199
5,0,52,1,0,199
5,0,53,1,0,199
5,0,54,1,0,199
5,0,55,1,0,199
5,0,56,1,0,199
5,0,57,1,0,199
5,0,58,1,0,199
5,0,59,1,0,199
5,0,60,1,0,199
5,0,61,1,0,199
5,0,62,1,0,199
5,0,63,1,0,199
5,0,64,1,0,199
5,0,65,1,0,199
5,0,66,1,0,199
5,0,67,1,0,199
5,0,68,1,0,199
5,0,69,1,0,199
5,0,70,1,0,199
5,0,71,1,0,199
5,0,72,1,0,199
5,0,73,1,0,199
5,0,74,1,0,199
5,0,75,1,0,199
5,0,76,1,0,199
5,0,77,1,0,199
5,0,78,1,0,199
5,0,79,1,0,199
5,0,80,1,0,199
5,0,81,1,0,199
5,0,82,1,0,199
5,0,83,1,0,199
5,0,84,1,0,199
5,0,85,1,0,199
5,0,86,1,0,199
5,0,87,1,0,199
5,0,88,1,0,199
5,0,89,1,0,199
5,0,90,1,0,199
5,0,91,1,0,199
5,0,92,1,0,199
5,0,93,1,0,199
5,0,94,1,0,199
5,0,95,1,0,199
5,0,96,1,0,199
5,0,97,1,0,199
5,0,98,1,0,199
5,0,99,1,0,199
6,0,0,161,36,3
6,0,1,137,54,9
6,0,2,113,73,14
6,0,3,95,85,20
6,0,4,65,100,35
6,0,5,53,104,43
6,0,6,40,101,59
6,0,7,26,104,70
6,0,8,19,102,79
6,0,9,13,95,92
6,0,10,6,91,103
6,0,11,5,82,113
6,0,12,3,80,117
6,0,13,2,74,124
6,0,14,2,69,129
6,0,15,2,60,138
6,0,16,2,54,144
6,0,17,1,48,151
6,0,18,1,43,156
6,0,19,1,40,159
6,0,20,1,39,160
6,0,21,1,36,163
6,0,22,1,33,166
6,0,23,1,32,167
6,0,24,1,31,168
6,0,25,1,29,170
6,0,26,1,26,173
6,0,27,1,22,177
6,0,28,1,21,178
6,0,29,1,21,178
6,0,30,1,20,179
6,0,31,1,18,181
6,0,32,1,18,181
6,0,33,1,17,182
6,0,34,1,16,183
6,0,35,1,13,186
6,0,36,1,11,188
6,0,37,1,9,190
6,0,38,1,9,190
6,0,39,1,8,191
6,0,40,1,8,191
6,0,41,1,7,192
6,0,42,1,7,192
6,0,43,1,7,192
6,0,44,1,7,192
6,0,45,1,6,193
6,0,46,1,4,195
6,0,47,1,4,195
6,0,48,1,4,195
6,0,49,1,4,195
6,0,50,1,4,195
6,0,51,1,3,196
6,0,52,1,2,197
6,0,53,1,2,197
6,0,54,1,1,198
6,0,55,1,1,198
6,0,56,1,1,198
6,0,57,1,1,198
6,0,58,1,1,198
6,0,59,1,1,198
6,0,60,1,1,198
6,0,61,1,1,198
6,0,62,1,0,199
6,0,63,1,0,199
6,0,64,1,0,199
6,0,65,1,0,199
6,0,66,1,0,199
6,0,67,1,0,199
6,0,68,1,0,199
6,0,69,1,0,199
6,0,70,1,0,199
6,0,71,1,0,199
6,0,72,1,0,199
6,0,73,1,0,199
6,0,74,1,0,199
6,0,75,1,0,199
6,0,76,1,0,199
6,0,77,1,0,199
6,0,78,1,0,199
6,0,79,1,0,199
6,0,80,1,0,199
6,0,81,1,0,199
6,0,82,1,0,199
6,0,83,1,0,199
6,0,84,1,0,199
6,0,85,1,0,199
6,0,86,1,0,199
6,0,87,1,0,199
6,0,88,1,0,199
6,0,89,1,0,199
6,0,90,1,0,199
6,0,91,1,0,199
6,0,92,1,0,199
6,0,93,1,0,199
6,0,94,1,0,199
6,0,95,1,0,199
6,0,96,1,0,199
6,0,97,1,0,199
6,0,98,1,0,199
6,0,99,1,0,199
7,0,0,160,38,2
7,0,1,129,65,6
7,0,2,96,90,14
7,0,3,74,101,25
7,0,4,41,120,39
7,0,5,25,121,54
7,0,6,22,116,62
7,0,7,10,118,72
7,0,8,6,109,85
7,0,9,6,100,94
7,0,10,5,89,106
7,0,11,4,78,118
7,0,12,3,72,125
7,0,13,2,65,133
7,0,14,2,60,138
7,0,15,1,48,151
7,0,16,1,41,158
7,0,17,0,39,161
7,0,18,0,37,163
7,0,19,0,33,167
7,0,20,0,30,170
7,0,21,0,24,176
7,0,22,0,21,179
7,0,23,0,19,181
7,0,24,0,18,182
7,0,25,0,16,184
7,0,26,0,15,185
7,0,27,0,15,185
7,0,28,0,14,186
7,0,29,0,14,186
7,0,30,0,12,188
7,0,31,0,10,190
7,0,32,0,7,193
7,0,33,0,6,194
7,0,34,0,6,194
7,0,35,0,6,194
7,0,36,0,6,194
7,0,37,0,6,194
7,0,38,0,4,196
7,0,39,0,4,196
7,0,40,0,3,197
7,0,41,0,2,198
7,0,42,0,2,198
7,0,43,0,2,198
7,0,44,0,2,198
7,0,45,0,1,199
7,0,46,0,0,200
7,0,47,0,0,200
7,0,48,0,0,200
7,0,49,0,0,200
7,0,50,0,0,200
7,0,51,0,0,200
7,0,52,0,0,200
7,0,53,0,0,200
7,0,54,0,0,200
7,0,55,0,0,200
7,0,56,0,0,200
7,0,57,0,0,200
7,0,58,0,0,200
7,0,59,0,0,200
7,0,60,0,0,200
7,0,61,0,0,200
7,0,62,0,0,200
7,0,63,0,0,200
7,0,64,0,0,200
7,0,65,0,0,200
7,0,66,0,0,200
7,0,67,0,0,200
7,0,68,0,0,200
7,0,69,0,0,200
7,0,70,0,0,200
7,0,71,0,0,200
7,0,72,0,0,200
7,0,73,0,0,200
7,0,74,0,0,200
7,0,75,0,0,200
7,0,76,0,0,200
7,0,77,0,0,200
7,0,78,0,0,200
7,0,79,0,0,200
7,0,80,0,0,200
7,0,81,0,0,200
7,0,82,0,0,200
7,0,83,0,0,200
7,0,84,0,0,200
7,0,85,0,0,200
7,0,86,0,0,200
7,0,87,0,0,200
7,0,88,0,0,200
7,0,89,0,0,200
7,0,90,0,0,200
7,0,91,0,0,200
7,0,92,0,0,200
7,0,93,0,0,200
7,0,94,0,0,200
7,0,95,0,0,200
7,0,96,0,0,200
7,0,97,0,0,200
7,0,98,0,0,200
7,0,99,0,0,200
8,0,0,170,28,2
8,0,1,146,48,6
8,0,2,125,64,11
8,0,3,94,86,20
8,0,4,75,96,29
8,0,5,48,116,36
8,0,6,34,116,50
8,0,7,19,117,64
8,0,8,15,110,75
8,0,9,13,102,85
8,0,10,8,93,99
8,0,11,6,84,110
8,0,12,4,79,117
8,0,13,3,74,123
8,0,14,3,66,131
8,0,15,3,61,136
8,0,16,2,59,139
8,0,17,1,54,145
8,0,18,1,50,149
8,0,19,1,44,155
8,0,20,1,40,159
8,0,21,1,37,162
8,0,22,1,34,165
8,0,23,1,28,171
8,0,24,1,22,177
8,0,25,1,20,179
8,0,26,1,18,181
8,0,27,1,17,182
8,0,28,0,17,183
8,0,29,0,16,184
8,0,30,0,16,184
8,0,31,0,13,187
8,0,32,0,11,189
8,0,33,0,9,191
8,0,34,0,8,192
8,0,35,0,8,192
8,0,36,0,7,193
8,0,37,0,5,195
8,0,38,0,5,195
8,0,39,0,4,196
8,0,40,0,4,196
8,0,41,0,4,196
8,0,42,0,3,197
8,0,43,0,3,197
8,0,44,0,3,197
8,0,45,0,3,197
8,0,46,0,3,197
8,0,47,0,3,197
8,0,48,0,3,197
8,0,49,0,2,198
8,0,50,0,1,199
8,0,51,0,1,199
8,0,52,0,1,199
